The heat is on the administration to come up with a new policy.	Hallinnolla on painetta luoda uusia menettelytapoja.
The newcomers cultivated the immense wilderness.	Tulokkaat viljelivät suunnatonta erämaata.
Don't complicate the problem by raising new issues.	Älä tee ongelmaa monimutkaiseksi nostamalla esiin uusia aiheita.
The new tunnel is twice as long as the old one.	Uusi tunneli on kaksi kertaa niin pitkä kuin vanha.
I've been very busy since the new term started.	Olen ollut hyvin kiireinen siitä asti kun uusi lukukausi alkoi.
The new school year begins in April in Japan.	Japanissa uusi lukuvuosi alkaa huhtikuussa.
The new school year begins in April in Japan.	Uusi kouluvuosi Japanissa alkaa huhtikuussa.
They have much snow in Niigata.	Niigatassa on paljon lunta.
I wish you would make a list of the newly published books.	Toivon että tekisit listan vastajulkaistuista kirjoista.
The new plan worked well.	Uusi suunnitelma toimi hyvin.
Setting a new record added luster to his name.	Uuden ennätyksen tekeminen lisäsi hohdetta hänen nimeensä.
Please come to see us at our new place.	Tulisitteko käymään luonamme uudessa paikassamme?
Are you quite satisfied with your new house?	Oletko melko tyytyväinen uuteen taloosi?
We moved into a new house.	Muutimme uuteen taloomme.
A new model isn't necessarily any better than the older one.	Uusi malli ei välttämättä ole yhtään parempi kuin vanha.
The new model will be priced at $12,000.	Uusi malli on hinnoiteltu 12000 dollariin.
The new model will retail for 30,000 yen.	Uuden mallin vähittäishinta on 30000 jeniä.
The new model will be on the market in November.	Uusi malli tulee markkinoille marraskuussa.
The new plan was accounted practicable.	Uusi suunnitelma arvioitiin käytännössä toteutettavaksi.
The site for the new factory has not been decided.	Uuden tehtaan paikkaa ei ole päätetty.
The new school building is expected to be completed by spring next year.	Uuden koulurakennuksen odotetaan tulevan valmiiksi ensi vuoden kevääseen mennessä.
The new international airport really put Narita on the map.	Uusi kansainvälinen lentokenttä todella sijoitti Naritan kartalle.
The honeymoon will be spent abroad.	Kuherruskuukausi tullaan viettämään ulkomailla.
His new movie earned him an Academy Award.	Hänen uusi elokuvansa toi hänelle Akatemianpalkinnon.
The new business was eating away his fortune.	Uusi liiketoiminta söi pois hänen omaisuutensa.
The new fact has come to light.	Uusi fakta on tullut päivänvaloon.
The newcomers will have to compete with each other for a promotion.	Vastatulleiden on kilpailtava toistensa kanssa ylennyksestä.
The new boss has whipped the company into shape.	Uusi pomo on ruoskinut yhtiön kuosiin.
The new president can be relied upon, can't he?	Uuteen puheenjohtajaan voi luottaa, eikö vain?
I can't afford a new car, so I'll have to make this one do.	Minulla ei ole varaa uuteen autoon, joten tämän on riitettävä.
The new car underwent its tests successfully.	Uusi auto suoriutui testeistään onnistuneesti.
I'm going to buy a new car.	Tulen ostamaan uuden auton.
Can we afford a new car?	Onko meillä varaa uuteen autoon.
Change trains at Shinjuku.	Vaihda junia Shinjukussa.
You have to change trains at Shinjuku.	Sinun on vaihdettava junaa Shinjukussa.
Will you tell me how to get to Shinjuku?	Kerrotko minulle kuinka Shinjukuun pääsee?
There are many department stores and supermarkets in Shinjuku.	Shinjukussa on monia tavarataloja ja valintamyymälöitä.
The newcomer fell short of our expectation.	Vastatullut petti odotuksemme.
A new actor was billed to appear as Hamlet.	Uuden näyttelijän mainostettiin esiintyvän Hamletina.
I was disappointed with the new product.	Petyin uuteen tuotteeseen.
I was disappointed with the new product.	Uusi tuote tuotti minulle pettymyksen.
The site for the new school has been bought.	Uuden koulun tontti on ostettu.
The fresh snow looks beautiful on the hill.	Tuore lumi näyttää kauniilta kukkulalla.
It is great fun skiing on new-fallen snow.	On suurta huvia hiihtää vastasataneella lumella.
The sight of fresh lobster gave me an appetite.	Tuoreiden hummereiden näkeminen antoi minulle ruokahalua.
I have a craving for fresh fruit.	Minulla on himo tuoreisiin hedelmiin.
Fresh fruit is good for you.	Tuoreet hedelmät ovat hyväksi.
Fresh fruit is good for the health.	Tuoreet hedelmät ovat hyväksi terveydelle.
I want to eat fresh fish.	Haluan syödä tuoretta kalaa.
The new students entered the hall full of hope.	Uudet opiskelijat astuivat sisään saliin täynnä toivoa.
Happy New Year, Louise!	Hyvää uutta vuotta, Louise!
According to the paper, it will snow tomorrow.	Sanomalehden mukaan huomenna sataa lunta.
A newspaper tells us what is happening in the world.	Sanomalehti kertoo meille mitä maailmalla tapahtuu.
A beautiful lake lay just beyond the forest.	Kaunis järvi levittäytyi heti metsän toisella puolella.
Mr Morikawa is always complaining about something.	Herra Morikawa valittaa jatkuvasti jostakin.
Were a serious crisis to arise, the government would have to act swiftly.	Jos vakava kriisi ilmaantuisi, hallinnon täytyisi toimia pikaisesti.
I'm sorry I've lost my watch.	Olen pahoillani että kadotin kelloni.
I'm sorry, we don't accept checks.	Valitettavasti emme ota vastaan shekkejä.
I'm sorry we couldn't get you a seat on first class.	Olen pahoillani, emme voineet saada sinulle paikkaa ensimmäisessä luokassa.
I'm sorry, but it's impossible.	Olen pahoillani, mutta se on mahdotonta.
It's really snow white.	Se on lumivalkoinen.
It's really snow white.	Se on puhtaan valkoinen.
Truth is more important than beauty.	Totuus on tärkeämpi kuin kauneus.
It is hard to distinguish truth from a lie.	On vaikea erottaa totuus valheesta.
The harvest of pearls was small.	Helmisato oli pieni.
The truth will clear soon.	Totuus selviää pian.
You are killing me slowly.	Tapat minut hitaasti.
You are killing me slowly.	Otat minut hitaasti hengiltä.
A midnight telephone call gives us both shock and displeasure.	Keskiöinen puhelinsoitto sekä järkyttää että aiheuttaa epämukavuutta.
In the beginning God created the heaven and the earth.	Alussa Jumala loi taivaan ja maan.
God created the world.	Jumala loi maailman.
I do not believe that God exists.	En usko, että Jumala on olemassa.
May God bless you.	Jumala siunatkoon sinua.
God created man in his own image.	Jumala loi ihmisen omaksi kuvakseen.
God created the heaven and the earth.	Jumala loi taivaan ja maan.
A nervous person will not be fit for this job.	Jännittynyt henkilö ei sovi tähän työhön.
The devastation in Kobe was as terrible as I had imagined.	Koben hävitys oli niin kauhea kuin olin kuvitellutkin.
A gentleman would not do such a thing.	Herrasmies ei tekisi sellaista asiaa.
A gentleman would not spit on the street.	Herrasmies ei sylkisi kadulle.
A gentleman would not say such a thing.	Herrasmies ei sanoisi sellaista asiaa.
Children whose parents are rich do not know how to use money.	Rikkaiden vanhempien lapset eivät ymmärrä rahan päälle.
He was kind enough to help me.	Hän oli kiltti ja auttoi minua.
A morning appointment is better for me.	Ajanvaraus aamulla sopii minulle paremmin.
A morning appointment is better for me.	Tapaaminen aamulla on parempi minulle.
Do you have any ID?	Onko sinulla henkilökorttia?
I don't care what people say.	Minulle on yhdentekevää, mitä ihmiset puhuvat.
You should not respect a man because he is rich.	Sinun ei pitäisi kunnioittaa miestä rikkauden tähden.
I can't talk with people.	En osaa puhua ihmisten kanssa.
A man's worth has nothing to do with his appearance.	Ihmisen arvolla ei ole mitään tekemistä hänen ulkonäkönsä kanssa.
When people meet, first impressions determine more than 50 percent of whatever happens next.	Kun ihmiset tapaavat, ensivaikutelma määrää enemmän kuin 50 prosenttia siitä mitä tapahtuu seuraavaksi.
One's success in life has little to do with one's inborn gift.	Henkilön menestyksellä elämässä on vain vähän tekemistä henkilön synnynnäisten lahjojen kanssa.
A man's heart is about as large as his fist.	Ihmisen sydän on liki yhtä suuri kuin hänen nyrkkinsä.
"I don't understand how in the world they can take your stuff for safekeeping, but then the post office guy has the nerve to tell you ""Sorry, we lost it"" and expect that to be the end of it."	En ymmärrä miten ihmeessä he voivat ottaa tavarasi säilytykseen ja sitten postitoimiston tyypillä on pokkaa sanoa ”Anteeksi, me hävitimme ne” ja odottaa, että juttu olisi sillä selvä.
It is rude to interrupt others.	On epäkohteliasta keskeyttää toisia.
All men are fallible.	Kaikki tekevät virheitä.
Every man cannot be happy.	Jokainen ihminen ei voi olla onnellinen.
People love to inspect each other's houses.	Ihmiset rakastavat tutkia toistensa taloja.
A man is responsible for his deeds.	Ihminen on vastuussa teoistaan.
A man must be honest.	Ihmisten täytyy olla rehellisiä.
Man eats to live, he does not live to eat.	Ihminen syö elääkseen, eikä elä syödäkseen.
A person is either male or female.	Henkilö on joko mies tai nainen.
A man must work.	Ihmisen täytyy tehdä töitä.
A man must work.	Miehen täytyy tehdä töitä.
A man is known by his friends.	Ystävistään mies tunnetaan.
Are you kidding?	Onko tämä joku vitsi?
A man's worth lies not in what he has but in what he is.	Ihmisen arvo ei ole siinä, mitä hän omistaa, vaan siinä mitä hän on.
A man's worth lies in what he is.	Ihmisen arvo on siinä mitä hän on.
A man's worth lies in what he is rather than what he has.	Ihmisen arvo piilee siinä mitä hän on ennemmin kuin siinä mitä hänellä on.
A madman is not accountable for his actions.	Mielipuoli ei ole vastuussa teoistaan.
No one can avert death.	Kukaan ei voi välttää kuolemaa.
All the hostages were released unharmed.	Kaikki panttivangit vapautettiin vahingoittumattomina.
Racial problems are often the cause of social unrest.	Rotuongelmat ovat usein sosiaalisen levottomuuden syy.
A group of people started off in snow boots.	Ryhmä ihmisiä lähti matkaan talvisaappaissa.
The people crowded round the injured man, but they made way for the doctor when he reached the scene of the accident.	Ihmiset tungeksivat loukkaantuneen miehen ympärillä, mutta tekivät tilaa lääkärille, kun hän pääsi onnettomuuspaikalle.
People swim at that beach at their own risk.	Ihmiset uivat tuolla rannalla omalla vastuullaan.
People love freedom.	Ihmiset rakastavat vapautta.
People used to think that only humans could use language.	Ennen uskottiin, että vain ihmiset pystyvät käyttämään kieltä.
People were deprived of their political rights.	Ihmisiltä vietiin heidän poliittiset oikeutensa.
People were deprived of their political rights.	Ihmisiltä riistettiin heidän poliittiset oikeutensa.
Life is very short.	Elämä on hyvin lyhyt.
Life is full of ups and downs.	Elämä on täynnä hyviä ja huonoja aikoja.
How strange life is!	Onpa elämä outoa!
How strange life is!	Miten kummallista elämä onkaan!
A human body consists of a countless number of cells.	Ihmisvartalo koostuu lukemattomasta määrästä soluja.
We waited for Helen at the library for an hour, but she didn't appear.	Odotimme Heleniä tunnin kirjastossa, mutta häntä ei kuulunut.
Will you tell me the way to the library?	Kerrotko minulle tien kirjastoon?
The library is in the middle of the city.	Kirjasto on keskellä kaupunkia.
I got lost trying to find the library.	Yrittäessäni löytää kirjastoa, eksyin.
I got lost trying to find the library.	Kun minä yritin löytää kirjastoa, niin minä eksyin.
A brass band is marching along the street.	Torvisoittokunta marssii pitkin katua.
Without water, nothing could live on this earth.	Ilman vettä mikään ei voisi elää maapallolla.
Without water, we would soon die.	Ilman vettä kuolisimme nopeasti.
We cannot do without air and water.	Emme pärjää ilman happea ja vettä.
Water is a liquid.	Vesi on neste.
Water expands with heat.	Vesi laajenee lämmetessään.
The water is nice and cool.	Vesi on miellyttävän viileää.
A glass of water, please.	Saisinko lasillisen vettä?
A glass of water, please.	Lasillinen vettä, kiitos.
A glass of water, please.	Lasi vettä, kiitos.
A glass of water, please.	Saisinko lasin vettä, kiitos.
Please use the water with economy.	Käytäthän vettä säästeliäästi.
Another Scotch and water, please.	Toinen skottiviski vedellä, kiitos.
A pilot guides the ship toward the port.	Luotsi ohjaa laivan kohti satamaa.
You'd better not drink the tap water.	Sinun ei pitäisi todellakaan juoda kraanavettä.
We couldn't take a bath for want of water.	Emme voineet käydä kylvyssä vesipulan takia.
A drunken man was sleeping on the bench.	Humalainen mies nukkui penkillä.
I went to sleep during the math lesson.	Nukahdin matematiikan tunnin aikana.
Mathematics is her weak point.	Matematiikka on hänen heikko kohtansa.
A few people mentioned they would like to attend some sessions later in the day on the Technical Session Agenda.	Muutamat ihmiset kertoivat, että he haluaisivat osallistua joihinkin teknisten tapaamisten ohjelman istuntoihin myöhemmin samana päivänä.
A few passengers went on board the plane.	Muutama matkustaja nousi lentokoneen kyytiin.
A few days would have been excusable, but you are in arrears for 10 days.	Muutama päivä olisi ollut hyväksyttävissä, mutta olet kymmenen päivää myöhässä eräpäivästä.
A few days later, he came.	Hän tuli pari päivää myöhemmin.
A few minutes' walk brought us to the park.	Muutaman minuutin kävely toi meidät puistoon.
The world owes me, so fuck you!	Maailma on minulle velkaa joten painu vittuun.
A lot of people want peace all over the world.	Monet haluavat rauhaa kaikkialle maailmaan.
This train is the last train to the world's end.	Tämä on viimeinen juna maailmanloppuun.
Japan ranks among the economic powers of the world.	Japani kuuluu maailman talousmahtien joukkoon.
Japan ranks among the economic powers of the world.	Japani kuuluu maailman talousmahteihin.
The world's aviation industry is growing increasingly worried about crashes.	Maailman ilmailuteollisuus on yhä huolestuneempi lento-onnettomuuksista.
The world population is expanding at the rate of nearly 90 million people a year.	Maailman väkiluku kasvaa lähes yhdeksänkymmenenmiljoonan ihmisen vuosivauhdilla.
The population of the world is increasing so rapidly that it will be doubled within forty years.	Maailman väkiluku kasvaa niin nopeasti, että se kaksinkertaistuu neljänkymmenen vuoden kuluessa.
The population of the world will double before long.	Maailman väkiluku kaksinkertaistuu pian.
What do you think we must do in order to maintain the peace of the world?	Mitä luulet että meidän täytyy tehdä pitääksemme yllä maailmanrauhaa?
A lot of students around the world are studying English.	Monet opiskelijat ympäri maailman opiskelevat englantia.
A global crisis is at hand.	Maailmanlaajuinen kriisi on puhkeamaisillaan.
A global crisis is at hand.	Globaali kriisi on käsillä.
It is a small world!	Maailma on pieni!
What is the relationship between politics and war?	Mikä on politiikan ja sodan välinen suhde?
The government adopted strong measures to fight inflation.	Hallitus otti käyttöön kovat keinot inflaation taltuttamiseksi.
The government is desperate to keep inflation down.	Hallitus yrittää pitää epätoivoisesti inflaation kurissa.
The government had to alter its foreign policy.	Hallituksen täytyi muuttaa ulkopolitiikkaansa.
The government has been reforming education.	Hallitus on reformoimassa koulutusta.
The government is trying to get rid of pollution.	Hallitus yrittää päästä eroon saastuttamisesta.
The government should invest more money in industry.	Valtion pitäisi investoida enemmän rahaa teollisuuteen.
The government is trying to bring things back to normal.	Hallitus yrittää saada asioita takaisin raiteilleen.
Governments usually resort to price control when inflation has reached a certain level.	Hallitukset turvautuvat yleensä hintojen säätelyyn, kun inflaatio on saavuttanut tietyn tason.
A government official's stately mansion was looted.	Valtion virkamiehen upeassa kartanossa käytiin ryöstelemässä.
Nothing is more pleasant than to take a walk on a fine spring day.	Mikään ei ole niin miellyttävää kuin käydä kävelyllä kauniina kevätpäivänä.
On a clear day, you can see Mt. Fuji.	Kirkkaana päivänä voit nähdä Fuji-vuoren.
Do that which is right.	Tee se mikä on oikein.
Do what you believe is right.	Tee se mikä on mielestäsi oikein.
Instead of waiting for a contract, we can handle it over the phone.	Sopimuksen odottamisen sijasta voimme hoitaa sen puhelimitse.
Frankly speaking, I don't like her.	Suoraan puhuen en pidä hänestä.
A newborn baby is liable to fall ill.	Vastasyntynyt vauva on altis sairastumaan.
The students bothered the teacher with silly questions.	Oppilaat vaivasivat opettajaa typerillä kysymyksillä.
Students must not use this toilet.	Oppilaat eivät saa käyttää tätä WC:tä.
There are about a thousand students in all.	Oppilaita on yhteensä noin tuhat kaiken kaikkiaan.
May I have your birth date?	Saisinko syntymäaikasi?
I wonder if life exists on other planets.	Onkohan muilla planeetoilla elämää?
My period is regular.	Kuukautiseni ovat säännölliset.
As in the Bible, man may not be always perfect.	Kuten raamatussakin, ihminen ei ole aina välttämättä täydellinen.
The date of manufacture is shown on the lid.	Valmistuspäivämäärä näkyy kannessa.
A blue suit, white shirt and red tie are essential for all male workers.	Sininen puku, valkoinen paita ja punainen solmio ovat olennainen osa kaikkien miespuolisten työntekijöiden varustusta.
Clouds were floating in the blue sky.	Pilvet leijuivat sinisellä taivaalla.
Do you have any in blue?	Onko tätä sinisenä?
A green light is on.	Vihreä valo palaa.
So long as you keep quiet, you can stay in this room.	Niin kauan kuin pysyt hiljaa, voit olla tässä huoneessa.
I wish that noise would stop. It gets on my nerves.	Toivon melun loppuvan. Se käy hermoilleni.
Formerly this harbor was prosperous.	Aikaisemmin tämä satama oli menestyvä.
A long time ago, there was a young man.	Kauan kauan sitten oli eräs nuori mies.
I used to go to church on Sunday.	Kävin aikaisemmin kirkossa sunnuntaina.
A long time ago, there lived an old king on a small island.	Kauan kauan sitten asui vanha kuningas pienellä saarella.
Memories of old times rushed back into my mind.	Vanhojen aikojen muistot palasivat äkkiä mieleeni.
Once upon a time, there was a pretty little house way out in the country.	Olipa kerran pieni sievä talo kaukana maaseudulla.
Once upon a time, there lived in a village a little girl called Little Green Hood.	Olipa kerran kylä, jossa asui pieni tyttö nimeltä Viherhilkka.
Once upon a time, there lived a pretty girl.	Olipa kerran sievä tyttönen.
Once upon a time, there lived a beautiful princess.	Olipa kerran kaunis prinsessa.
Long, long ago, there lived an old man and his wife.	Kauan, kauan sitten eli vanha mies ja hänen vaimonsa.
Once upon a time, there lived a great king in Greece.	Olipa kerran mahtava kuningas, joka asui Kreikassa.
Once upon a time, there lived a stingy old man in the village.	Olipa kerran vanha itara mies, joka asui kylässä.
Look before you leap.	Katso ennen kuin hyppäät.
A ship which conveys oil is called an oil tanker.	Laivaa jolla kuljetetaan öljyä kutsutaan öljytankkeriksi.
Why is the baby crying?	Miksi vauva itkee?
The baby was sound asleep in her mother's arms.	Vauva nukkui syvästi äitinsä käsivarsilla.
You shouldn't leave the baby alone.	Sinun ei pitäisi jättää vauvaa yksin.
I shut the door quietly so as not to wake the baby.	Suljin oven hiljaa, niin että en herättäisi vauvaa.
The baby smiled at me.	Vauva hymyili minulle.
The baby was quiet all night.	Vauva oli hiljaa koko yön.
A budget deficit will occur because of a revenue shortfall.	Budjettialijäämä johtuu verokertymän vajeesta.
A budget deficit must be financed somehow.	Budjetin alijäämä täytyy rajoittaa jotenkin.
When poverty comes in at the door, love flies out the window.	Kun köyhyys saapuu ovelle, rakkaus lentää ulos ikkunasta.
Who built the snowman?	Kuka rakensi lumiukon?
School was closed for the day due to the snow.	Koulu oli suljettu siltä päivältä lumen takia.
The school was closed due to the snow.	Koulu oli suljettu lumen takia.
A fund was set up to preserve endangered marine life.	Tukirahasto uhanalaisten merenelävien säilyttämiseksi perustettiin.
Three new stamps were issued last month.	Kolme uutta postimerkkiä laskettiin liikenteeseen viime kuussa.
Rabbi, you are the Son of God; you are the King of Israel.	Rabbi, olet Jumalan poika; olet Israelin kuningas.
I don't understand what the teacher said.	En ymmärrä mitä opettaja sanoi.
The teacher's name was Mr Grey.	Opettajan nimi oli Grey.
Our teacher told us that we should do our best.	Opettajamme kertoi meille, että meidän pitäisi tehdä parhaamme.
The teacher compared my poem with one of his.	Opettaja vertasi runoani yhteen hänen omaansa.
The teacher was disappointed at my answer.	Opettaja oli pettynyt vastaukseeni.
A teacher must be fair with his students.	Opettajan täytyy olla oikeudenmukainen oppilaitaan kohtaan.
The teacher taught them that the earth is round.	Opettaja opetti heille, että maa on pyöreä.
The teacher taught them that the earth is round.	Opettaja opetti heille, että maapallo on pyöreä.
The other day, I met him in Kyoto.	Tässä eräänä päivänä kohtasin hänet Kiotossa.
A fortune-teller read my hand.	Povari luki minulle kädestäni.
Let's go and swim in the river.	Mennään uimaan jokeen.
Just because a river is beautiful doesn't mean that it is precious.	Vain koska joki on kaunis, niin se ei tarkoita, että se olisi kallisarvoinen.
A great change has come about after the war.	Suuri muutos on tapahtunut sodan jälkeen.
Ceremonies were held to celebrate victories.	Juhlamenoja järjestettiin voittojen juhlimiseksi.
It is hoped that the war will end before long.	Toivotaan sodan loppuvan ennen pitkää.
I feel sad when I think about all the people who die in wars.	Minua surettaa kun ajattelen kaikkia ihmisiä, jotka kuolevat sodissa.
The war made the country poor.	Sota teki maasta köyhän.
Nothing is worse than war.	Mikään ei ole pahempaa kuin sota.
Nothing is worse than war.	Ei ole mitään pahempaa kuin sota.
Many atrocities were committed during the war.	Sodan aikana tehtiin useita hirmutekoja.
I want the fan.	Haluan tuulettimen.
I want the fan.	Haluan viuhkan.
The ship was at sea.	Laiva oli merellä.
A captain is in charge of his ship and its crew.	Kapteeni on vastuussa laivastaan ja sen miehistöstä.
A captain controls his ship and its crew.	Kapteeni kontrolloi laivaansa ja sen miehistöä.
A captain controls his ship and its crew.	Kapteeni ohjaa laivaansa ja sen miehistöä.
You ran into him earlier, didn't you?	Törmäsithän häneen aikaisemmin, etkö?
A chauffeur sat in front.	Kuljettaja istui edessä.
It is essential to reserve your seat in advance.	On oleellista varata paikkansa etukäteen.
See above.	Katso yllä!
A good person is a moral person.	Hyvä ihminen on moraalinen ihminen.
How lonely and helpless she must feel left all by herself!	Kuinka yksinäiseltä ja voimattomalta hänestä tuntuukin sen jälkeen kun hän jäi yksin.
I've had just about enough of her.	Olen saanut tarpeekseni hänestä.
Is everything okay?	Oletko kunnossa?
Is everything okay?	Onko kaikki okei?
Is everything okay?	Onko kaikki kunnossa?
Is everything okay?	Onko kaikki OK?
Is everything okay?	Onko kaikki ihan hyvin?
All the students are present.	Kaikki oppilaat ovat paikalla.
The whole nation mourned the hero's death.	Koko kansakunta suri sankarin kuolemaa.
The whole nation wants peace.	Koko kansakunta tahtoo rauhaa.
I am all ears.	Olen pelkkänä korvana.
The whole world could be destroyed by an atomic war.	Atomisota voisi tuhota koko maailman.
By and large, your idea is a good one.	Yleisesti ottaen ideasi on hyvä.
It looks like we have everything.	Näyttää siltä, että meillä on kaikki.
There were only five people present altogether.	Paikalla oli kaikkiaan vain viisi henkeä.
I like him best of all the teachers.	Pidän hänestä kaikista opettajista eniten.
My grandfather is 90 years old and very lively.	Isoisäni on 90-vuotias ja hyvissä voimissa.
My grandfather lived to be ninety-nine years old.	Isoisäni eli yhdeksänkymmentä yhdeksän vuotiaaksi.
My grandmother's old watch has been lying in the drawer for years.	Isoäitini vanha rannekello on lojunut lipastossa vuosia.
My grandmother made me a new dress.	Isoäitini teki minulle uuden mekon.
A fast child may win the race, but even a slow child can compete.	Nopea lapsi voi voittaa juoksukisan, mutta myös hidas lapsi voi kilpailla.
The union won a 5% wage increase.	Liitto voitti viiden prosentin palkankorotuksen.
Did the union participate in the demonstration?	Osallistuiko liitto mielenosoitukseen?
Go home quickly.	Mene kipinkapin kotiin.
Would it be better to start early?	Olisiko parempi aloittaa aikaisin?
Come quick!	Tule nopeasti!
Come quick!	Tulkaa nopeasti!
I saw a man's face inside the window.	Näin miehen kasvot ikkunassa.
Do you mind if I open the window?	Saanko avata ikkunan?
Do you mind if I open the window?	Häiritseekö jos avaan ikkunan?
Didn't it occur to you to shut the windows?	Eikö sinulle käynyt mielessä sulkea ikkunat?
When I opened the window, I saw children playing baseball.	Kun avasin ikkunan, näin lapsia baseballia pelaamassa.
Don't leave the windows open.	Älä jätä ikkunaa auki.
Open the window, will you?	Avaisitko ikkunan?
A hammer was used to break the window.	Ikkunan rikkomiseen käytettiin vasaraa.
After I cleaned the window, I could see through it clearly.	Puhdistettuani ikkunan voin nähdä selvästi sen läpi.
A general election will be held in May.	Eduskuntavaalit järjestetään toukokuussa.
The Prime Minister has resigned.	Pääministeri on eronnut.
Don't run, walk slowly.	Älä juokse, kävele hitaasti.
A present is usually given in return for one's hospitality.	Lahja annetaan yleensä vastineena vieraanvaraisuudesta.
I'm never free from worry about my son. Nowadays, he does nothing but play video games, and never studies at all.	En koskaan ole vapaa pojastani huolestumisesta. Nykyään hän ei tee muuta kuin pelaa videopelejä eikä koskaan opiskele.
My son was the last but one to reach the goal.	Poikani tuli toiseksi viimeisenä maaliin.
My son gets on very well at school.	Poikani pärjää oikein hyvin koulussa.
My son gets on very well at school.	Poikani menestyy oikein hyvin koulussa.
My son is small for his age.	Poikani on pieni ikäisekseen.
Your feet are dirty.	Jalkasi ovat likaiset.
A fast walker can walk six kilometers in an hour.	Nopea kävelijä voi kävellä kuusi kilometria tunnissa.
Wash your feet.	Pese jalkasi.
Watch your step.	Katso mihin astut.
If you can read rapidly and with good understanding, you will probably find it easy to remember a good deal of what you do read.	Jos pystyt lukemaan nopeasti ja hyvällä ymmärryksellä, huomaat todennäköisesti helpoksi muistaa mitä todella luet.
The loss amounted to $2,000,000.	Menetys nousi 2000000 dollariin.
It was less than one kilometer to the village post office.	Oli vähemmän kuin yksi kilometri kylän postitoimistoon.
The villagers were kind to their visitors.	Kyläläiset olivat vierailijoilleen ystävällisiä.
The villagers had a bias against any newcomer.	Kyläläiset olivat ennakkoluuloisia ketä tahansa tulijaa kohtaan.
Everybody in the village knew him.	Kaikki kylässä tunsivat hänet.
The whole village came out to welcome him.	Koko kylä tuli toivottamaan hänet tervetulleeksi.
This is the only alternative.	Tämä on ainoa vaihtoehto.
Try to be patient with others.	Yritä olla kärsivällinen muiden kanssa.
Don't worry about others.	Älä huolehdi muista.
A mere repetition of other people's research cannot be called true scientific research.	Pelkkä muiden ihmisten tutkimuksen toistamista ei voida kutsua todelliseksi tieteelliseksi tutkimukseksi.
You must not be jealous of others' success.	Sinun ei pidä kadehtia muiden menestystä.
You must not be jealous of others' success.	Sinun ei pidä olla kateellinen muiden menestyksestä.
Don't look down on others.	Älä katso muita nenänvarttasi pitkin.
A lot of companies have pared their staff down to a minimum.	Monet yritykset ovat leikanneet henkilöstönsä minimiin.
A lot of students are present at the meeting.	Kokouksessa on läsnä paljon opiskelijoita.
A lot of students are present at the meeting.	Kokouksessa on paikalla monta opiskelijaa.
A number of tourists were injured in the accident.	Lukuisat turistit loukkaantuivat onnettomuudessa.
A lot of tourists invaded the island.	Paljon turisteja tunkeutui saarelle.
A lot of clients come to the lawyer for advice.	Useat asiakkaat tulevat hakemaan neuvoa asianajajalta.
A lot of countries participated in the Olympic Games.	Moni maa osallistui Olympialaisiin.
A number of countries have strict laws against drugs.	Useilla mailla on ankarat huumeiden vastaiset lait.
A great number of citizens went into the army.	Suuri määrä kansalaisia liittyi armeijaan.
Many a young girl likes the singer.	Monet nuoret tytöt pitävät siitä laulajasta.
A number of tickets are sold in advance.	Useita lippuja myydään etukäteen.
Many astronomers assume that the universe expands infinitely.	Monet astronomit olettavat avaruuden laajenevan rajattomasti.
Many young people in Japan eat bread for breakfast.	Monet nuoret syövät leipää aamiaiseksi Japanissa.
Jack of all trades and master of none.	Hyvä kaikessa, muttei mestari missään.
A lot of members assisted at the general meeting.	Useita jäseniä oli läsnä vuosikokouksessa.
A lot of members assisted at the general meeting.	Useat jäsenet osallistuivat yleiskokoukseen.
A lot of books are published every year.	Paljon kirjoja julkaistaan joka vuosi.
A lot of books are published every year.	Vuosittain julkaistaan paljon kirjoja.
The stout man leaped over the shallow ditch and stumbled.	Lihava mies hyppäsi matalan ojan yli ja kompastui.
A fat white cat sat on a wall and watched them with sleepy eyes.	Paksu valkoinen kissa istui muurilla ja katseli heitä unisin silmin.
Don't allow yourself to become fat.	Älä anna itsesi lihoa.
A lunar month is shorter than a calendar month.	Kuukausi on lyhyempi taivaalla kun kalenterissa.
A lunar month is shorter than a calendar month.	Kuunkierron mukainen kuukausi on lyhyempi kuin kalenterikuukausi.
A lunar month is shorter than a calendar month.	Kuunkierto on lyhyempi kuin kalenterikuukausi.
The sun having set we stayed there for the night.	Koska aurinko oli laskenut, vietimme yömme siellä.
Without the Sun, we could not live on the Earth.	Ilman Aurinkoa emme voisi elää Maassa.
The sun and the moon rise in the east and set in the west.	Aurinko ja Kuu nousevat idästä ja laskevat länteen.
The sun and a damp climate made the tropical rainforest.	Auringonpaiste ja kostea ilmasto tekivät trooppisen sademetsän.
Which is larger, the sun or the earth?	Kumpi on suurempi; Aurinko vai Kuu?
The earth is small compared with the sun.	Maa on Aurinkoon verrattuna pieni.
Although most islands in the ocean have been mapped, the ocean floor is generally unknown.	Vaikka useimmat valtameren saaret on kartoitettu, merenpohja on yleisesti ottaen tuntematon.
Solar energy is a new source of energy.	Aurinkoenergia on uusi energianlähde.
There is no new thing under the sun.	Ei mitään uutta Auringon alla.
Without the light of the sun, we could see nothing.	Ilman auringonvaloa emme voisi nähdä mitään.
Sunlight makes my room warm.	Auringonvalo tekee huoneeni lämpimäksi.
The solar altitude is 20 degrees.	Auringon korkeus on 20 astetta.
There's a lot of glare.	Jonkin loistaa kovasti.
